id,input_text,Frame,tag
117233,From the common barn swallow to the exotic giraffe thousands of animal species are in precipitous decline a sign that an irreversible era of mass extinction is underway new research finds,Problem Frame,1
56118,Last year a group of large investors warned that climate change posed a systemic threat to the economy,Problem Frame,1
112735,In the developed world food is more abundant but it costs much less Ms,Neutral Frame,3
36747,Trump said the change would eliminate mountains and mountains of red tape that he said had delayed projects across the country,Neutral Frame,3
29189,Smiley said the numbers across the two types of properties should match for each demographic group,Neutral Frame,3
114459,Scientists there will unveil the report on the state of the bay which E,无匹配标签,3
22450,When the Nature Conservancy proposed the idea of reef insurance against high winds to Mr,无匹配标签,3
22946,But ultimately despite the failure of Solyndra and a handful of other cleanenergy companies that received money under the Obamaera law most of its 90 billion in spending on clean energy went to projects that helped grow the nations wind and solar capacity and created about a million jobs,Neutral Frame,3
15974,But auto companies grudgingly say they want the rules to stay,Neutral Frame,3
46722,Deese has said he sees the fate of Americas middle class over the coming decades entwined with the countrys ability to dominate the industries powering emissions reduction,Neutral Frame,3
94009,The decision to abandon talks does not necessarily mean that a final proposal from the administration is imminent,Neutral Frame,3
120762,They have helped to enable rampant coastal development in parched areas and to support an agricultural industry that is considered among the worlds most proficient at managing water,Neutral Frame,3
64118,Environmental groups have chosen to read big things into that Republican support though it may not materialize around bills roundly opposed by other industries especially oil and gas companies,Neutral Frame,3
114620,The seeds will soon be taken indoors dried bagged and labeled,无匹配标签,3
23319,As coal prices soared this year after the Russian invasion of Ukraine Indonesia cashed in,Neutral Frame,3
26423,Senator Lisa Murkowski of Alaska also a Republican supported the bill too,Neutral Frame,3
104128,Nebraska State Patrol via Associated Press By Kendra PierreLouis A curtain of dust descended twice in two days across eastern Nebraska this spring causing multivehicle accidents that led to one death and dozens of injuries,Neutral Frame,3
70567,This is the first time a government entity has looked at the impacts of climate change on financial markets in the U,Neutral Frame,3
15486,But they announced a number for the ocean about a third of U,无匹配标签,3
82767,This is the third time The Lancet has weighed in on the health impacts of climate change but the first with a focus on children,Neutral Frame,3
52588,Flash flooding is dangerous in part because appearances can be deceiving,Neutral Frame,3
27604,Researchers often perform this comparison using scores of climate models to ensure their conclusions are sound,Neutral Frame,3
7984,In fact research has linked some bird declines to insect declines,Neutral Frame,3
66000,The authors focused on sea turtles and marine mammals for practical reasons,Neutral Frame,3
125242,The next year he expanded an article he wrote for The Times Magazine about Manfred von Richthofen the World War I German pilot known as the Red Baron into his first book Richthofen A True History of the Red Baron,Neutral Frame,3
40191,I am going to bring them back to here where I know theyre safe,无匹配标签,3
391,Feeding animals is one of the highest and best uses for food waste Ms,Neutral Frame,3
94059,That series of publicworks programs and financial reforms included the Civilian Conservation Corps which put people to work in manual labor jobs like planting trees and constructing park trails and the creation of the Public Works Administration to work on the construction of bridges dams schools and more,Neutral Frame,3
27812,Sunday Huffaker for The New York Times Curtis Smith a spokesman for Shell said in a statement that the company had provided nearly a halfmillion pages of documents to the committee and that the small handful they chose to highlight are evidence of Shells extensive efforts to set aggressive targets,Neutral Frame,3
37129,The crossing between the peninsula and South America is often stormy with heavy seas,Neutral Frame,3
6517,Thats especially important during the intense monsoons that happen during Southwestern summers,无匹配标签,3
99963,to no longer take into account those cobenefits when considering the economic impact of a regulation,无匹配标签,3
75053,They are extremely abundant in small forest patches of a couple acres or less Dr,无匹配标签,3
75219,If a disaster struck a part of the country that was under largescale quarantine we would really have to back away from some of our response in those areas Mary CaseyLockyer a senior associate with the disaster health program for the American Red Cross said during a webinar for nonprofits last week,Neutral Frame,3
33731,At the time the administration vetted the opinion with top scientists throughout the agency he said,无匹配标签,3
133518,In recent years the commission has become a focal point for the connection between the power grid and climate change,Neutral Frame,3
18612,Still that doesnt change the underlying fact that gas stoves contribute nitrogen dioxide sometimes at high levels,Neutral Frame,3
40713,That has been the case in the current Western drought during which there have been several wet years most notably 2005,Neutral Frame,3
115116,transition team for the Trump administration said he still hoped to see Mr,无匹配标签,3
81143,The Interior Department asked to comment said the letter did not indicate an intent to sanction Dr,无匹配标签,3
53344,However an identification number for one of the chemicals issued by the E,无匹配标签,3
31352,The plant is being transformed into an offshore wind facility that will make undersea transmission cables,Neutral Frame,3
90819,I will need the wordsmithing of the legal and policy experts if we are really going to do this  I am still in disbelief,Neutral Frame,3
75458,Others say that mandated reductions in sulfur emissions from fossilfuel burning over the past few decades may be more important by affecting ocean temperatures through a series of atmospheric connections,Neutral Frame,3
135507,The scientists found that scant rain not high temperatures that cause more water to evaporate was the main reason for low water in the canals reservoirs,Neutral Frame,3
132810,The way people joke about it  go to the Hamptons to a cocktail party and tell someone that you work on climate change and theyll be like How soon until I have beachfront property,Neutral Frame,3
123054,A former astronaut Senator Kelly compared the planets atmosphere to a thin contact lens when he told CNN last year We have got to do a better job taking care of it,Neutral Frame,3
14473,In one poignant moment when he finished one of his answers he accidentally said Charlie,无匹配标签,3
9624,Mind you Saito maintains that the communism hes proposing isnt the topdown coercive undemocratic statism of the Soviet Union but something that looks a lot more like communitarianism with an emphasis on more local measures like mutual aid citizens assemblies and facetoface community building,Neutral Frame,3
107030,The Smithfield Foods disclosure was made the same day that Mr,无匹配标签,3
30811,From the Opinion section Climate change is not negotiable The threat posed by climate change requires a lot more commitment from elected leaders in the United States The Times Editorial Board wrote,Neutral Frame,3
89917,Earlier in the century a complex of oilrefining industries had grown along the Cuyahogas flats with attendant factories warehouses and docks,Neutral Frame,3
16622,Q How much do I need to worry about the impact of my online shopping,Neutral Frame,3
34981,Kerry said insisting that we are fullon engaged here and that we do have a path in the United States to meeting Mr,无匹配标签,3
75445,In the new study the researchers extended the data set by 11 years using imagery from 1979 to 2017,Neutral Frame,3
26779,Making peace on a dinner plate A chef forages for ingredients in Kashmir despite a simmering conflict,Neutral Frame,3
72639,gave a rebuildingthemed speech at the Chase Center in Wilmington Del,无匹配标签,3
110046,But first Xebec had a question What were the odds that the sites it was considering might be underwater in 10 or 20 years,Neutral Frame,3
136328,Nations are aiming to hammer out a draft of the treaty by the end of the year at the final round of negotiations in South Korea,Neutral Frame,3
29128,The International Energy Agency for instance has projected that demand will grow by over 40 times by 2040 if the countries of the world stick to their Paris Agreement targets to reduce greenhouse gas emissions,Neutral Frame,3
31597,Twentyone other states have some version of that clean electricity standard and several are advancing legislation for even more stringent versions,Neutral Frame,3
113990,For example in 2012 Congress created an advisory council to help FEMA improve its flood insurance program maps,Neutral Frame,3
113822,It is a battle of titans raging just inches beneath our feet,无匹配标签,3
29417,That promise still hasnt been met according to the Organization for Economic Cooperation and Development,Neutral Frame,3
35808,Get notified about extreme weather before it happens with custom alerts for places in the U,无匹配标签,3
79962,Jacobss reply served as a sincere acknowledgment of a news release we did not approve or support,Neutral Frame,3
35,The idea remains speculative and it is not yet clear whether Old Timer was the exception or the rule,Neutral Frame,3
40107,He noted that New York and New Jersey had ambitious targets for offshore wind deployment  9000 megawatts and 7500 megawatts respectively by 2035,Neutral Frame,3
56771,cities has tripled according to the new data to six each year from two,Neutral Frame,3
7090,You can watch the debate on The Timess website where a team of 60 journalists will add context analysis and factchecking,Neutral Frame,3
47750,As a result White House staffers are scrambling to calculate the impact on emissions from other climate measures in the bill including tax incentives for renewable energy producers and tax credits for consumers who purchase electric vehicles,Neutral Frame,3
106631,Pruitts deputy chief of staff until being removed from his post this year after raising objections to some of the spending at the agency,Neutral Frame,3
76429,The cause was complications of the novel coronavirus according to his granddaughter Hannah Malcolm who announced the death at a hospital on Twitter,Neutral Frame,3
8085,Not everyone shares this explanation or believes that animals like Lokiceratops represent distinct species,Neutral Frame,3
3795,Trump may have more success in dismantling environmental protections if he is reelected this time aided by more sympathetic judges and conservative allies,Neutral Frame,3
18432,The Bureau of Land Management in Alaska is preparing to say that it has selected a preferred alternative for development on the National Petroleum Reserve in Alaska that calls for curtailing the project from five drill sites to three according to one person who viewed the draft report in recent days and a second who was independently briefed on the reports contents,Neutral Frame,3
59358,Why it matters Cities will have to figure out how to get passengers back on trains buses and trams as they emerge from the pandemic,Neutral Frame,3
91284,It communicates with our database and informs us about the system performance energy consumption appliance use explained Paula Berning corporate sustainability manager at Mobisol,Neutral Frame,3
31032,FEMA sells most of its vacated mobile homes instead of reusing them,Neutral Frame,3
44270,But it goes well beyond any other climate policy that has come before it in the United States and in most other countries,Neutral Frame,3
107347,That report was part of an ongoing audit of salaries and hiring practices at the agency,Neutral Frame,3
132268,included incentives specifically designed to spur the creation of a domestic supply chain for batteries and electric vehicles,无匹配标签,3
112874,Climate change may affect fires in the state in other ways,Neutral Frame,3
91342,For one thing deals agreed on a market basis and for a business purpose are less vulnerable to tinkering by governments,Neutral Frame,3
4118,It could be a blend of trees from the United States Southeast and the boreal forest of Canada or maybe from eucalyptus grown in Brazil,无匹配标签,3
26058,The paper sparked a flurry of responses in Nature as well as additional explanation and stress testing for this years update,Neutral Frame,3
54874,Recent scientific studies have also linked fine soot pollution with higher rates of death from Covid19,Neutral Frame,3
37658,The ship that made a Uturn in the Atlantic the Beijing Spirit was chartered by Bermudabased tanker company Teekay Corporation and was carrying crude from Lukoil Russias secondlargest energy company after statecontrolled Gazprom,Neutral Frame,3
34223,Located about 100 miles southeast of the Statue of Liberty the Hudson Canyon would be off limits to oil and gas drilling in order to protect marine life and coldwater coral as well as several shipwrecks,Neutral Frame,3
55688,A nun an environmental lawyer pension fund executives and the worlds largest asset manager,无匹配标签,3
91791,Image Scott Deugo right Shirley FultonDeugos son and his son Parker heading out to tap trees in Pakenham,无匹配标签,3
105288,CocaCola in a statement Friday said that it had dropped Williams  Jensen as one of its lobbying firms,Neutral Frame,3
29820,Theyve chained themselves to banks rushed onto a Grand Prix racetrack and tethered themselves to goal posts as tens of thousands of British soccer fans jeered,无匹配标签,3
132373,The investigation is the second congressional inquiry into the April 11 fundraising dinner at MaraLago Mr,无匹配标签,3
69320,He added Im much more concerned for the future of the nonhuman than I am for the future of humans precisely because were just very very good at adaptation,Neutral Frame,3
36459,The group appreciates the administrations recognition of the challenges industry faces in complying with the rule and the adoption of a more manageable compliance time frame said Spencer Pederson its vice president of public affairs,Neutral Frame,3
13109,Reassessing temperatures in the distant past really doesnt tell us that much about the effects of climate change today,Neutral Frame,3
61288,Nuclear Regulatory Commission told the 60 or so working nuclear plants in the United States many decades old to evaluate their flood risk to account for climate change,Neutral Frame,3
116847,Onethird of the reductions in the proposal would come from curbing climate pollutants other than carbon dioxide including hydrofluorocarbons from airconditioners and methane from landfills wastewater facilities and manure piles at dairy farms,Neutral Frame,3
27227,Biden another example to assuage world leaders skeptical about whether the United States can follow through on its climate pledges,无匹配标签,3
10835,Image Ice blocks at a market in New Delhi on Thursday during a heatwave,Neutral Frame,3
99491,Joe RaedleGetty Images The theory largely the work of Kerry Emanuel a scientist at the Massachusetts Institute of Technology holds that the temperature difference between ocean and upper atmosphere determines how much a storm intensifies,Neutral Frame,3
6729,Ive done nothing but pet fish for 10 years and its been awesome and challenging,Neutral Frame,3
109327,Pruitt to challenge the finding while industry associations have expressed little interest in doing so,无匹配标签,3
2152,But a new category of opportunities touts the virtues of volunteering as the sole psychic reward,Neutral Frame,3
65284,He is also a citizen of the Taos Pueblo a sovereign nation near Taos N,无匹配标签,3
74959,Domenech said I was trying to influence the process to move along,无匹配标签,3
68725,Officials defend the decision on the grounds that the central business district is the citys economic engine and that investing there would infuse the city with more cash,Neutral Frame,3
77657,Air pollution has dropped off sharply in many parts of the world recently as businesses shut down and people stay home to avoid spreading the virus,Neutral Frame,3
133800,It is universally recognized based on decades of experience and study that the fixed charge will increase costs for Californians who use the least energy and reward those who use the most said Edson Perez the California policy lead for Advanced Energy United a group whose members include power producers solar panel installers and businesses that use electricity,Neutral Frame,3
117846,Kansas blew past that 20 percent target in 2014 and last year generated more than 30 percent of its power from wind,Neutral Frame,3
39694,But wait Does the panels call to urgently adapt mean theres less need to fight climate change,Neutral Frame,3
14299,Frank Meyer for The New York Times Image Curaao Rif Mangrove Park a short stroll from the center of Willemstad is the restoration of an existing natural habitat,Neutral Frame,3
135277,Growing a large biodiverse forest on degraded land can cost tens of millions of dollars,无匹配标签,3
24710,Rules limit logging to just two trees per hectare every 25 years,Neutral Frame,3
136298,is the worlds leading exporter of liquefied natural gas but the Biden administration has paused permits for new export terminals while the Department of Energy studies the effects of gas exports on national security the economy and climate,Neutral Frame,3
102688,Image A fish farmer tended his stocks in the Kolkata wetlands,Neutral Frame,3
16113,Yousaf said on Thursday that the coalition deal had served its purpose but the main tension between the S,无匹配标签,3
96197,Image Rush hour traffic near Detroit the nations auto capital on a recent late afternoon,Neutral Frame,3
55732,Carlo AllegriReuters The Dutch case opens a potentially new front emboldening climate advocates to pursue more cases in a wider variety of countries particularly where national laws enshrine the right to a clean environment,Neutral Frame,3
116330,A key element of the new executive order rolls back standards set by former President Barack Obama that required the federal government to account for climate change and sealevel rise when building infrastructure,Neutral Frame,3
130159,The blocs economic powerhouse Germany felt the impact acutely so much so that the governments efforts to accelerate the adoption of heat pumps became embroiled in the culture wars,Neutral Frame,3
127688,An early avatar of Extrema Global was launched in 2018 in Athens,Neutral Frame,3
104637,The group plans its first event on Wednesday and includes a number of wellknown members including Trent Lott the former Senate Republican leader from Mississippi and Janet L,Neutral Frame,3
99197,According to a Department of Transportation estimate between 10 and 14 percent of car trips during morning rush hour nationwide are for school travel,Neutral Frame,3
43312,ET 5 hours ago Coffee and flowers would cost Americans more in a trade war with Colombia,Neutral Frame,3
104799,Bob Oravec a forecaster for the Weather Service said the aboveaverage temperatures were the result of the annual Bermuda high a highpressure area that sits off the East Coast and produces warm humid conditions,Neutral Frame,3
132305,Rich nations are making billions from loans to help developing nations fight climate change,Neutral Frame,3
31326,That point was made loud and clear by the South African environment minister Barbara Creecy at the Berlin conference this week,Neutral Frame,3
26236,More rain is falling in less time and the dry periods are lengthening as Roxy Mathew Koll a climate scientist told me when I visited him at the Indian Institute of Tropical Meteorology in Pune,Neutral Frame,3
69132,When people drive past controlled burns they honk their horns in appreciation said Margo Robbins the executive director of the Cultural Fire Management Council a nonprofit group,Neutral Frame,3
8230,Were not winning viewers by trying to win the debate he continued,Neutral Frame,3
35753,A lot of misinformation Image Tom Saviello a former Republican in the Maine State Senate is also opposed to the NECEC,Neutral Frame,3
133993,Hamm the billionaire executive chairman of Continental Resources which is among the biggest oil and gas drilling companies in Oklahoma and North Dakota,无匹配标签,3
96918,Ebi a professor of global health at the University of Washington and one of the authors of the Lancet study,无匹配标签,3
124318,The report is required by Congress and details the impacts and risks of climate change to a wide range of sectors including agriculture health care and transportation,Neutral Frame,3
106459,But China is only roughly where the United States and Europe were in the 1980s,Neutral Frame,3
70547,Reilly This is not a party of principle at the national level so I left it,无匹配标签,3
116439,But within that longterm trend sea level in particular regions can sometimes rise more rapidly or more slowly than the global average,Neutral Frame,3
1362,He was seeking a third term as secretary general an appointment that lasts four years,无匹配标签,3
82877,I decided to sail to highlight the fact that you cant live sustainably in todays society Ms,无匹配标签,3
60700,Behind it is a wind farm built over old coal mines,Neutral Frame,3
436,Or as a permanent exhibit at the Muse de la Camargue east of the village of Albaron admission 7 euros or 7,无匹配标签,3
25088,But because hotter air can carry more moisture global warming is also causing the state to experience fiercer winter rainstorms  in particular the oceanborn storms known as atmospheric rivers so named for their long sinuous shape and the prodigious amount of water they convey,Neutral Frame,3
32901,If you live in a coastal area its important to become familiar with community evacuation plans zones and routes,Neutral Frame,3
34038,An example that I have in my textbook is that the same chemistry that captures CO2 also captures the acid rain gases sulphur oxides and nitrogen oxides which also affect human health,Neutral Frame,3
82317,For example giving someone a day off from chores or making them a special meal,无匹配标签,3
85296,The Federal Housing Finance Agency which sets the rules governing the behavior of Fannie and Freddie did not respond to a request for comment,Neutral Frame,3
61982,Whats more the trend of higher pollen counts the researchers said is accelerating,无匹配标签,3
101691,Those analyses start at the possibility of an extra eight to 25 deaths a year under Mr,无匹配标签,3
53914,But there is nothing weird about why this heat wave occurred and is still occurring in inland parts of the region,Neutral Frame,3
81609,By analyzing the shell weights of almost 2000 fossil shells from over the past century the researchers found a 20 percent reduction in calcification among surfacedwelling foraminifera,Neutral Frame,3
57432,Climate Fwd A new administration an ongoing climate emergency  and a ton of news,Neutral Frame,3
123461,And I knew just the right venue my upcoming high school reunion,无匹配标签,3
29972,He was visiting on Friday with a neighbor Jammie Hale who held up a jar of cloudy tap water,Neutral Frame,3
114972,The Department of Interior methane rule reinstated by a federal court on Wednesday will annually eliminate the equivalent of greenhouse gas emissions from about 950000 vehicles according to an Obama administration estimate while also generating millions of dollars in extra federal revenues because oil and gas companies right now do not pay royalties on methane they flare off in giant torches that light the sky,Neutral Frame,3
115475,Scott Pruitt the head of the Environmental Protection Agency said this on CNBC in March I think that measuring with precision human activity on the climate is something very challenging to do and theres tremendous disagreement about the degree of impact so no I would not agree that its a primary contributor to the global warming that we see,Neutral Frame,3
30729,Nick AnsellPA Wire In 1969 using his electron capture device Dr,无匹配标签,3
120220,Keir Starmer the British prime minister thanks Trump for his role in the ceasefire deal,Neutral Frame,3
2609,So far it has spurred about 488 billion in private investment in solar panels wind turbines electric vehicle batteries and charging stations,无匹配标签,3
15087,Typically people dont go out in the winter and they dont go out in these conditions said Eran Hood a snow hydrologist at the University of Alaska Southeast and an author of the study,Neutral Frame,3
84993,Every president over the past two decades has to some degree undermined research and injected politics into science the report said,Neutral Frame,3
29909,One panel is now preserved in the National Museum of American History,Neutral Frame,3
58872,gretchen whitmerWhen you have an acute situation an extraordinary number of cases like we have in Michigan the answer is not necessarily to give vaccine in fact we know michael barbaroThat suggestion was rejected by the head of the Centers for Disease Control and Prevention Rochelle Walensky,Neutral Frame,3
118041,The Paris accord was written so that countries would push one another to make more ambitious commitments in the coming years with the biggest emitters in the lead,Neutral Frame,3
4204,Regulators have the power to approve or block insurers rates and to keep them from earning excessive profits,Neutral Frame,3
27625,There is just a lot of data that is getting more accessible for scientists Dr,无匹配标签,3
110200,6 million metric tons of carbon dioxide emissions of which roughly a third will come from transporting athletes and spectators to South Korea and housing them,Neutral Frame,3
127160,Under the proposal known as the good neighbor plan factories and power plants in Western and Midwestern states must cut ozone pollution that drifts into Eastern ones,Neutral Frame,3
17709,Isobutylene One car carrying isobutylene a flammable gas with a petroleumlike odor did not appear to be breached in the derailment according to Norfolk Southern,Neutral Frame,3
616,Soon he reckons he may have to if the government requires climate pollution cuts or if customers abroad want lowcarbon crops,无匹配标签,3
134014,When Anna Sagatov an underwater cinematographer goes on her usual night dives off La Jolla Shores in San Diego shes used to spotting the occasional octopus nudibranch and horn shark,Neutral Frame,3
9452,The city said it would assess whether the experiment was safe,Neutral Frame,3
68198,They found the trend held for the rest of the state,Neutral Frame,3
71247,A paper published last week in the same journal showed that ice discharge from outlet glaciers which includes both calving of icebergs and underwater melting had increased by about 14 percent since the 1980s,Neutral Frame,3
81901,said Carolyn Kousky executive director of the Wharton Risk Center at the University of Pennsylvania characterizing the concerns sweeping the insurance industry,Neutral Frame,3
37221,They too have to be accounted for in early warning efforts,Neutral Frame,3
29273,And according to a recent study by a global consulting firm its also very effective,Neutral Frame,3
18765,WYOMING Casper Salt Lake City Denver Reno NEVADA UTAH COLORADO Grand Junction Sacramento Colorado River Basin San Francisco CALIFORNIA Upper Basin Lake Powell Las Vegas Santa Fe Lake Mead Lower Basin Areas outside the basin that receive Colorado River water Albuquerque ARIZONA NEW MEXICO Santa Barbara Colorado River Aqueduct Central Arizona Project Los Angeles Phoenix Lower Basin states depend on major water infrastructure to divert and store Colorado River flows,Neutral Frame,3
15976,Manufacturing vehicles requires an upfront capital investment and companies must decide this year how many gasoline hybrid and allelectric cars and trucks to produce,Neutral Frame,3
69194,Trump and is now a partner at the law firm Baker Botts agreed The current record shows that D,无匹配标签,3
113633,So there has to be balance its not just saying O,无匹配标签,3
14737,NASAGoddardJeff SchmaltzMODIS Land Rapid Response Team Image A series of images captured by the Terra satellite between Jan,无匹配标签,3
22714,He said its only fair that wealthy Group of 20 countries make contributions,Neutral Frame,3
108291,ImageScott Pruitt the administrator of the Environmental Protection Agency announced the plan in a news release,Neutral Frame,3
124193,For several days this month natural gas prices in West Texas were negative dropping to almost 4 below zero per million British thermal units a standard unit of measurement for natural gas according to SP Global Commodity Insights,Neutral Frame,3
31221,Tina Shields water manager for the Imperial Irrigation District in Southern California which has rights to 3,无匹配标签,3
10474,In a twist California which suffered a severe drought in recent years has lately been awash,Neutral Frame,3
58760,And every copy would be exactly the same and totally indistinguishable from every other copy,无匹配标签,3
58623,At a recent meeting in Anchorage American and Chinese officials sparred over trade human rights and Beijings increasingly aggressive moves toward Taiwan,Neutral Frame,3
83218,In the United States farming accounts for roughly 9 percent of emissions,Neutral Frame,3
9749,The departments freezers are filled with ice from the hospital cafeteria ice maker,Neutral Frame,3
80234,Image President Trump at the American Farm Bureau Federations convention in Austin Tex,无匹配标签,3
77940,Claudia Morales a doctor at El Carmen hospital in Tegucigalpa Honduras,无匹配标签,3
57863,Ive got a small stronghold office but I am an orchestra leader for a very large band Ms,无匹配标签,3
15643,With higher interest rates and inflation upending the economics of renewable energy projects analysts have dialed back their forecasts for the adoption of hydrogen,Neutral Frame,3
38065,With Republicans unanimously opposed to most legislation introduced by Senate Democrats any single Democrat can stop a bill by withholding support,Neutral Frame,3
2298,All indications are that batteries should last longer than the cars themselves said Liz Najman director of market insights at Recurrent,Neutral Frame,3
30220,Moore and Marlo Oaks the Utah treasurer and boasted about withdrawing more than 600 million from BlackRock accounts,Neutral Frame,3
44913,In Europe many companies have already adjusted their business models for the next decade to align with new European Union laws unveiled this past summer ahead of the summit which include high carbon taxes that apply to a widening swath of industries,Neutral Frame,3
134517,Mangrove branches and trunks make safe feeding and nesting sites for yellow warblers tricolored herons and other bird species reptiles like iguanas and insects aplenty,Neutral Frame,3
65840,lobbyist said General Motors did the right thing today by removing their name from this misguided lawsuit,Neutral Frame,3
3200,Critics noted that as attorney general of California she had generally avoided stepping in to investigate police killings,Neutral Frame,3
118859,The Paris deal does still impose a few smaller legal requirements on countries for reporting their progress and submitting fresh plans over time,Neutral Frame,3
120803,It says it has the inside track to design build and operate a smaller plant at Dana Point in Southern California,Neutral Frame,3
104819,The final versions of the regulatory rollbacks are to be published this year,Neutral Frame,3
96675,Myhre a research associate at the University of Washington who was not involved in the studies,无匹配标签,3
51000,Drought affects the entirety of nine states including California Nevada Arizona Utah Oregon and North and South Dakota,Neutral Frame,3
13035,Chinas lead in electric vehicles which are seen as central to the auto industrys future has spurred concerns that Chinese cars could hit the U,Neutral Frame,3
120497,Elders looked for cues that cant exactly be marked on a calendar like signs the local snow was almost ready to melt or when the ducks started to nest as elders in Alberta explained in a 1979 documentary,Neutral Frame,3
51917,During the Trump administration the program completed just one  on RDX a toxic chemical explosive used in military operations,Neutral Frame,3
14151,registerInteractive100000009450879 Business timeUntil this moment its been hands and legsoff but now the male may reach out and gingerly touch the female perhaps near the eye as he switches to his last song a series of staccato notes,无匹配标签,3
115000,78 Environmental Rules on the Way Out Under Trump This is the full list of environmental policies the Trump administration has targeted often in an effort to ease burdens on the fossil fuel industry,Neutral Frame,3
85582,Joe RaedleGetty Images Image A receding glacier in the Kenai Mountains near Primrose Alaska,无匹配标签,3
57343,But without this realworld experiment would researchers have realized the extent to which clearer air can affect water supplies,Neutral Frame,3
127328,Jason Gulley for The New York TimesThe Maldives needs to cultivate and recruit more scientific experts who can help guide the nations efforts to adapt said Ali Shareef the governments special envoy for climate change,Neutral Frame,3
58064,White House officials said this week the United States remained credible America is still on track to meeting the Obama administrations goal of cutting economywide emissions about 28 percent below 2005 levels by 2025 despite the Trump administration rollbacks,Neutral Frame,3
24040,The New Republic discussed how a Republican Congress could impact climate policies in the United States,Neutral Frame,3
126647,Biden also announced nearly 1 billion from the bipartisan infrastructure law to help communities build resilience to weatherrelated disasters,Neutral Frame,3
130692,Serge Abergel chief operating officer for HydroQubec Energy Services said Canadas greater reliance on the United States had been a temporary way for hydro plants to save their water,Neutral Frame,3
102327,Nolan a geophysicist saw a grid of tracks left by heavy vehicles involved in recent seismic testing for oil and gas exploration in an area called Point Thomson,Neutral Frame,3
116153,Daniel Simberloff an ecologist at the University of Tennessee Knoxville who was not involved in the study cautioned that the research relied heavily on debatable modeling assumptions,Neutral Frame,3
21569,Mario TamaGetty Images Before you go Small but mighty Vanuatu might be a tiny country but it has a knack for coming up with big ideas on climate,Neutral Frame,3
13557,But theres a whole heap you can get out of them,无匹配标签,3
75142,However if the trend of home gardening during the shutdown continues it could become a bigger part of our pandemic lives than previously thought Ecovatives mushroom packaging can be used as fertilizer,Neutral Frame,3
69889,7 billion largebody vertebrates of one species on this planet before in the history of earth,无匹配标签,3
14077,In an ideal world where the clean energy transition was the top priority they would be on friendlier terms,Neutral Frame,3
78765,Amanda Erath program coordinator of the Bureau of Reclamations water recycling and reuse projects wrote in an email on Feb,无匹配标签,3
43806,Jacobs says people need something more To reconnect with nature and experience the sort of spiritual transcendence he feels in a forest or on a mountain or amid the bounty of his own yard,Neutral Frame,3
129410,During a few weeks each year or so an international team of scientists spends long days at sea searching for the most endangered marine mammal on Earth the vaquita porpoise,Neutral Frame,3
27834,More Gulf leasing was among the concessions that Democrats and President Biden made to Senator Joe Manchin III of West Virginia a Democrat who champions fossil fuels and whose vote for the legislation was crucial in the evenly divided Senate,Neutral Frame,3
39929,1 degrees Celsius or 2 degrees Fahrenheit since the 19th century as humans have pumped heattrapping gases into the atmosphere by burning coal oil and gas for energy and cutting down forests,Neutral Frame,3
112649,Arctic waters though cold are relatively warmer than ice so they warm the air more,Neutral Frame,3
31776,The White House is also studying policy recommendations to lower cryptocurrency minings energy consumption and emissions footprint Bloomberg Law reported last month,Neutral Frame,3
8865,The Group of 7 countries threw open the doors of their club on Friday to India Brazil Turkey and other nonWestern countries acknowledging a shifting global landscape as they tried to enlist these nations leaders in causes ranging from climate change to managing the economic competition with China,Neutral Frame,3
35150,We know human activity releases tens of billions of tons of carbon dioxide and other greenhouse gases every year,Neutral Frame,3
49841,Newsom  California has enacted some of the most farreaching laws and regulations in the country to shift away from fossil fuels,Neutral Frame,3
132114,Scientists dont fully understand exactly how they break down decaying organic matter but new molecular research shows springtails actually have special genes for the job,Neutral Frame,3
108846,Brandis who is a research fellow at the University of New South Waless Center for Ecosystem Science was receiving three to four envelopes a day containing the feathers of birds from across Australia including those of pelicans wood ducks cormorants herons and spoonbills,Neutral Frame,3
10020,Electric cars are more expensive than gasoline models largely because batteries cost so much,Neutral Frame,3
44353,We dont have the right to wipe a species off the planet said Diego Ruiz Sabio who runs the museum,Neutral Frame,3
2044,Built Robotics To date AES has installed 10 megawatts of solar panels with its robots about enough to power 2000 homes,Neutral Frame,3
94649,Theres a lot more to answering this question than just calculating shipping distance,Neutral Frame,3
70426,NOAA scientists said this summer that the decreasing seasurface temperatures in the tropical Pacific were a factor in their prediction that the North Atlantic hurricane season would be an active one,Neutral Frame,3
35479,Federal law requires the administration to issue a new offshore leasing plan every five years which is designed to balance the nations energy needs with environmental and economic factors,Neutral Frame,3
45747,If you factor in some of the longer term lessdetailed promises that countries have made recently  including pledges to reach net zero emissions by most of the worlds biggest economies as well as the new agreement to cut methane  then the world could potentially keep warming to as low as 1,Neutral Frame,3
85941,The California lawsuit also contends that those tailpipe standards are required for the state to control emissions of the other pollutants such as soot and smog at levels required to meet even federal standards,Neutral Frame,3
39703,Ive seen human beings at their most depraved and at their most courageous,Neutral Frame,3
53563,Jill Laidlaw has worked for 37 years at Camp Cavell in Lexington Mich,Neutral Frame,3
98819,To meet the climate goals laid out under the Paris Agreement humanity may have to start removing around 10 billion tons of carbon dioxide from the air each year by midcentury in addition to reducing industrial emissions said Stephen W,Neutral Frame,3
66372,Another such organization the Marcellus Shale Coalition said of FTI in a statement We are proud to have them as a contract partner especially when it comes to direct and transparent media support,Neutral Frame,3
